OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
POC38001	2	POC38001_L376.avi	21754	POC38001_R375.avi	19977	14.50267	timeseabed	6.10400	52.38072	-136.17498	-1274.03324	0.44625	0.47550	1.72619	0.30036	1282.36035	5.86324	Carangidae	Carangoides	sp1		1	AD	Passing			
POC38001	3	POC38001_L376.avi	29225	POC38001_R375.avi	27448	19.48333	timeseabed	11.08467	38.57278	-134.47421	-1246.81651	0.43528	0.46452	1.65558	1.07867	1254.64042	5.70975	Carangidae	Carangoides	sp10		1	AD	Passing			
POC38001	5	POC38001_L376.avi	32613	POC38001_R375.avi	30836	21.74200	timeseabed	13.34333	176.96207	-0.04114	-882.04645	0.34116	0.29995	0.80758	1.05056	899.62299	11.36705	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC25005	7	POC25005_R368.avi	66162	POC25005_L367.avi	64583	44.10800	timeseabed	36.89333	17.59527	54.11845	-1288.62331	0.45060	0.44146	1.76055	1.82035	1289.87924	3.30565	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC25005	9	POC25005_R368.avi	78347	POC25005_L367.avi	76768	52.23133	timeseabed	45.01667	12.31341	77.53220	-1113.54030	0.39295	0.38757	1.32804	1.88603	1116.30410	4.83148	Sphyrnidae	Sphyrna	lewini	37019001	1	AD	Passing			
POC37002	1	POC37002_R372.avi	20221	POC37002_L371.avi	18542	13.48067	timeseabed	6.55067	-379.84724	-54.90887	-1220.01644	0.59528	0.41983	1.54078	1.67993	1278.96013	17.36292	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC37002	2	POC37002_R372.avi	20221	POC37002_L371.avi	18542	13.48067	timeseabed	6.55067	-320.70963	-72.91293	-1305.45724	0.59313	0.45750	1.79952	0.36238	1346.25019	13.97995	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC37002	3	POC37002_R372.avi	20221	POC37002_L371.avi	18542	13.48067	timeseabed	6.55067	-541.19131	-93.06823	-1424.32104	0.82701	0.49748	2.01742	1.64701	1526.51242	20.95856	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC13003	6	POC13003_L375.avi	35905	POC13003_R376.avi	37586	23.93667	Timeseabed	14.94400	438.39361	217.80451	-3676.17200	1.97827	1.38051	13.79486	0.58042	3708.62081	7.93327	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13003	8	POC13003_L375.avi	53195	POC13003_R376.avi	54876	35.46333	Timeseabed	26.47067	-984.27588	-65.38018	-2517.64207	2.25985	0.84664	6.05983	83.53977	2703.99615	21.35956	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC13003	9	POC13003_L375.avi	53365	POC13003_R376.avi	55046	35.57667	Timeseabed	26.58400	-265.64698	-142.82172	-985.37387	0.41534	0.36551	0.99799	0.74469	1030.49892	16.68755	Echeneidae	Echeneis	naucrates	37336001	2	AD	Passing			
POC13003	13	POC13003_L375.avi	86657	POC13003_R376.avi	88338	57.77133	Timeseabed	48.77867	-410.22353	-46.34674	-2602.94430	1.33176	0.89283	6.95410	29.17623	2635.47916	8.95960	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC12005	1	POC12005_L377.avi	11112	POC12005_R378.avi	12890	7.40800	Timeseabed	1.16267	-189.27098	-120.77712	-1668.59079	0.64412	0.61210	2.93564	0.72112	1683.62877	7.31972	Nemipteridae	Nemipterus	spp		4	AD	Passing			
POC12005	2	POC12005_L377.avi	11231	POC12005_R378.avi	13009	7.48733	Timeseabed	1.24200	-88.40653	-223.45465	-1358.59627	0.48284	0.56873	1.96255	0.15396	1379.68530	9.40081	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12005	3	POC12005_L377.avi	11231	POC12005_R378.avi	13009	7.48733	Timeseabed	1.24200	-122.05183	-232.22781	-1638.60024	0.59169	0.69518	2.82821	1.50402	1659.46894	8.49923	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12005	5	POC12005_L377.avi	27016	POC12005_R378.avi	28794	18.01067	Timeseabed	11.76533	-825.47267	108.48733	-2721.80290	2.25961	0.92635	7.48599	5.22252	2846.29332	17.10998	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC12004	6	POC12004_L.avi	43723	POC12004_R.avi	41758	29.14867	TimeSeaBed	17.86867	949.57142	747.70951	-3292.83944	3.00608	2.44171	10.65962	2.23348	3507.64122	20.70888	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing			
POC12004	7	POC12004_L.avi	43723	POC12004_R.avi	41758	29.14867	TimeSeaBed	17.86867	207.40325	811.73624	-3619.75583	1.40075	3.00682	13.44307	1.67096	3715.44938	13.88329	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing			
POC12004	8	POC12004_L.avi	43723	POC12004_R.avi	41758	29.14867	TimeSeaBed	17.86867	1191.85139	775.58792	-4265.88263	4.84995	3.22910	17.89067	1.55386	4496.64330	18.92736	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing			
POC12004	9	POC12004_L.avi	43723	POC12004_R.avi	41758	29.14867	TimeSeaBed	17.86867	829.92358	1123.22602	-5235.90670	4.48348	5.67883	27.59105	4.26648	5418.96013	15.64858	Sphyraenidae	Sphyraena	qenie	37382009	1	AD	Passing			
POC12004	13	POC12004_L.avi	56224	POC12004_R.avi	54259	37.48267	TimeSeaBed	26.20267	-363.42455	-98.61227	-1349.88121	0.64838	0.48513	1.90748	0.39755	1401.42109	15.38017	Lutjanidae	Lutjanus	sebae	37346004	1	AD	Passing			
POC12004	22	POC12004_L.avi	84627	POC12004_R.avi	82662	56.41800	TimeSeaBed	45.13800	-809.39065	291.99787	-2488.39565	1.99500	1.02536	6.21500	1.03551	2632.96200	19.38914	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC12004	26	POC12004_L.avi	87455	POC12004_R.avi	85490	58.30333	TimeSeaBed	47.02333	-102.89595	1152.25558	-5458.86490	1.87746	6.13348	30.31236	5.83095	5580.09736	12.83880	Carangidae	Caranx	tille	37337049	1	AD	Passing			
POC12004	30	POC12004_L.avi	102239	POC12004_R.avi	100274	68.15933	TimeSeaBed	56.87933	-872.38292	156.12333	-2780.34088	2.39714	0.97285	7.76235	6.89357	2918.17098	17.85455	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC12004	31	POC12004_L.avi	102239	POC12004_R.avi	100274	68.15933	TimeSeaBed	56.87933	-814.11427	114.60761	-2170.52601	1.70905	0.73637	4.66591	6.84161	2321.01273	20.88496	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC12004	33	POC12004_L.avi	105550	POC12004_R.avi	103585	70.36667	TimeSeaBed	59.08667	-94.10861	-2.91741	-943.20214	0.34474	0.32502	0.97143	0.67345	947.88988	5.74050	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC12004	34	POC12004_L.avi	105550	POC12004_R.avi	103585	70.36667	TimeSeaBed	59.08667	-241.88698	-76.32245	-997.46398	0.41391	0.35331	1.05307	0.63265	1029.20786	14.02775	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC12004	35	POC12004_L.avi	105550	POC12004_R.avi	103585	70.36667	TimeSeaBed	59.08667	-397.54729	-0.92631	-1371.88384	0.68883	0.46425	1.96627	5.34986	1428.32419	16.18178	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC12008	6	POC12008_L373.avi	31126	POC12008_R374.avi	29199	20.75067	TimeSeaBed	12.83333	661.35176	51.35368	-4249.39225	3.04554	1.43255	18.34834	1.61161	4300.85548	8.98263	Carcharhinidae	Loxodon	macrorhinus	37018005	1	AD	Passing			
POC11001	5	POC11001_L378.avi	44748	POC11001_R377.avi	49557	29.83200	TimeSeaBed	15.57333	-437.64180	-185.87246	-1514.74591	0.79734	0.59463	2.37357	13.27914	1587.61900	17.17193	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
POC11001	6	POC11001_L378.avi	44748	POC11001_R377.avi	49557	29.83200	TimeSeaBed	15.57333	-468.99236	-120.97255	-1496.80382	0.81941	0.54295	2.31120	10.06554	1573.21641	17.77255	Sparidae	Argyrops	spinifer	37353006	1	AD	Passing			
POC11001	15	POC11001_L378.avi	61934	POC11001_R377.avi	66743	41.28933	TimeSeaBed	27.03067	-643.13862	102.79601	-1549.75254	1.00553	0.52793	2.37051	18.01415	1681.04945	22.91198	Lutjanidae	Lutjanus	malabaricus	37346007	1	AD	Passing			
POC11001	18	POC11001_L378.avi	63365	POC11001_R377.avi	68174	42.24333	TimeSeaBed	27.98467	-656.77252	-298.34537	-2047.25895	1.38868	0.93325	4.21871	0.53041	2170.62878	19.13814	Lutjanidae	Lutjanus	russellii	37346065	1	AD	Passing			
POC11001	19	POC11001_L378.avi	79985	POC11001_R377.avi	84794	53.32333	TimeSeaBed	39.06467	-402.21643	-331.68282	-1775.70841	0.89311	0.86423	3.26057	18.20775	1850.65716	15.93709	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
POC11001	20	POC11001_L378.avi	79985	POC11001_R377.avi	84794	53.32333	TimeSeaBed	39.06467	-497.86264	-379.12426	-1955.58342	1.10844	1.01516	3.91020	29.50095	2053.26786	17.34019	Serranidae	Epinephelus	areolatus	37311009	1	AD	Passing			
POC11001	21	POC11001_L378.avi	90262	POC11001_R377.avi	95071	60.17467	TimeSeaBed	45.91600	-612.40325	-155.94437	-1582.44855	1.00032	0.58703	2.49031	9.51831	1703.96590	21.61072	Serranidae	Epinephelus	malabaricus	37311150	1	AD	Passing			
POC39003	0	POC39003_L377.avi	12941	POC39003_R378.avi	11369	8.62733	Timeseabed	1.62067	-26.94972	-163.78281	-1479.48547	0.51134	0.57143	2.32247	2.86493	1488.76739	5.73047	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC39003	3	POC39003_L377.avi	24648	POC39003_R378.avi	23076	16.43200	Timeseabed	9.42533	-519.09674	-235.12084	-1572.03337	0.90483	0.65317	2.50891	1.44972	1672.13401	19.65404	Carcharhinidae	Loxodon	macrorhinus	37018005	1	AD	Passing			
POC39003	4	POC39003_L377.avi	51897	POC39003_R378.avi	50325	34.59800	Timeseabed	27.59133	242.39891	0.78895	-1617.58645	0.66392	0.54618	2.75951	1.10353	1635.64782	8.55170	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC39003	5	POC39003_L377.avi	51960	POC39003_R378.avi	50388	34.64000	Timeseabed	27.63333	987.40895	307.97409	-2657.81336	2.44238	1.10527	6.81237	0.06621	2851.98113	21.47629	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC39003	8	POC39003_L377.avi	67670	POC39003_R378.avi	66098	45.11333	Timeseabed	38.10667	-444.63796	-118.91004	-1441.33454	0.76576	0.52222	2.14884	10.24115	1513.03925	17.54594	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC39003	11	POC39003_L377.avi	91971	POC39003_R378.avi	90399	61.31400	Timeseabed	54.30733	-654.68750	-51.01929	-2897.82361	2.04148	0.99828	8.59627	4.55188	2971.29607	12.73300	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Passing			
POC39003	12	POC39003_L377.avi	91971	POC39003_R378.avi	90399	61.31400	Timeseabed	54.30733	-594.39616	512.67834	-2298.27566	1.47220	1.33974	5.39948	1.87023	2428.62448	19.30839	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Passing			
POC39003	13	POC39003_L377.avi	97828	POC39003_R378.avi	96256	65.21867	Timeseabed	58.21200	-457.96999	-63.59675	-1813.84524	0.99046	0.62836	3.42501	2.26618	1871.84818	14.22264	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC39003	14	POC39003_L377.avi	97925	POC39003_R378.avi	96353	65.28333	Timeseabed	58.27667	-49.67455	-23.13493	-607.20363	0.21763	0.21249	0.40185	1.29819	609.67125	4.90813	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC11005	8	POC11005_L372.avi	52280	POC11005_R371.avi	54347	34.85333	TimeSeaBed	24.58800	679.26469	-47.24840	-3101.34743	2.27440	1.07762	9.95010	0.87188	3175.21476	12.35267	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11005	9	POC11005_L372.avi	52280	POC11005_R371.avi	54347	34.85333	TimeSeaBed	24.58800	755.58446	-165.82643	-2633.50432	2.05955	1.02704	7.10851	0.05951	2744.76798	16.21177	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11005	10	POC11005_L372.avi	52293	POC11005_R371.avi	54360	34.86200	TimeSeaBed	24.59667	86.28294	-108.90673	-3149.34772	1.08505	1.16916	10.29844	1.42609	3152.41122	1.94618	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC11005	12	POC11005_L372.avi	59501	POC11005_R371.avi	61568	39.66733	TimeSeaBed	29.40200	165.05725	-0.50130	-767.52303	0.29595	0.26331	0.62412	1.35632	785.07054	12.16206	Rhynchobatidae	Rhynchobatus	australiae	37026005	1	AD	Passing			
POC26004	0	POC26004_R372.avi	16174	POC26004_L371.avi	18001	10.78267	timeseabed	3.59733	-39.28478	-60.29258	-1483.58813	0.51485	0.51837	2.36215	1.08449	1485.33236	2.13158	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC26004	1	POC26004_R372.avi	16174	POC26004_L371.avi	18001	10.78267	timeseabed	3.59733	229.64884	61.27645	-976.53578	0.39990	0.33585	1.01772	1.55680	1005.04503	13.91557	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC26004	2	POC26004_R372.avi	16174	POC26004_L371.avi	18001	10.78267	timeseabed	3.59733	126.69204	-132.38996	-1343.10700	0.49131	0.50246	1.93657	0.59230	1355.54948	7.19340	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC26004	8	POC26004_R372.avi	49491	POC26004_L371.avi	51318	32.99400	timeseabed	25.80867	-24.80420	-61.24459	-1225.36479	0.42887	0.42967	1.63065	3.05619	1227.14507	2.33980	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC26004	9	POC26004_R372.avi	49491	POC26004_L371.avi	51318	32.99400	timeseabed	25.80867	-155.25617	-12.32598	-2944.41128	1.08252	1.00272	9.03224	2.59579	2948.52746	3.07507	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC26004	10	POC26004_R372.avi	49491	POC26004_L371.avi	51318	32.99400	timeseabed	25.80867	634.70094	-104.22121	-1682.69723	1.08457	0.59302	2.80717	0.06033	1801.43756	20.80021	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC26004	11	POC26004_R372.avi	49491	POC26004_L371.avi	51318	32.99400	timeseabed	25.80867	530.54886	192.23559	-1963.32478	1.16498	0.72897	3.99208	1.45316	2042.81198	16.33598	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC26004	12	POC26004_R372.avi	49491	POC26004_L371.avi	51318	32.99400	timeseabed	25.80867	698.41811	-5.17104	-2198.20742	1.56965	0.73296	4.89686	6.99160	2306.49744	17.63933	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC26004	13	POC26004_R372.avi	49491	POC26004_L371.avi	51318	32.99400	timeseabed	25.80867	235.61125	-38.94957	-1798.81763	0.73170	0.61764	3.42262	2.44348	1814.60040	7.47178	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC26004	14	POC26004_R372.avi	49491	POC26004_L371.avi	51318	32.99400	timeseabed	25.80867	270.69962	264.40086	-2725.11970	1.15456	1.10665	7.74256	4.82934	2751.26580	8.50448	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC26004	15	POC26004_R372.avi	49491	POC26004_L371.avi	51318	32.99400	timeseabed	25.80867	-19.91171	-96.01897	-1149.42716	0.40342	0.41518	1.43928	1.17866	1153.60258	4.06890	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC26004	17	POC26004_R372.avi	73490	POC26004_L371.avi	75317	48.99333	timeseabed	41.80800	94.74009	-215.12470	-1550.84939	0.54988	0.64786	2.56051	1.46143	1568.56245	7.86787	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC26004	18	POC26004_R372.avi	73490	POC26004_L371.avi	75317	48.99333	timeseabed	41.80800	201.83573	-239.13242	-1595.33661	0.62337	0.68884	2.69408	4.03165	1625.73703	10.47827	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC26004	19	POC26004_R372.avi	73490	POC26004_L371.avi	75317	48.99333	timeseabed	41.80800	502.77611	-179.96998	-1729.82307	0.98369	0.67679	3.07546	3.55078	1810.37589	16.89442	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
