OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
POC12001	12	1	1309.19568	270.00000	1265.40216	320.76923
POC12001	13	0	1452.10084	295.38462	1205.47419	350.76923
POC12001	13	1	910.44418	270.00000	700.69628	325.38462
POC12001	14	0	799.80792	140.76923	675.34214	196.15385
POC12001	14	1	304.24970	62.30769	117.55102	143.07692
POC12001	15	0	633.85354	703.84615	901.22449	726.92308
POC12001	15	1	55.31813	761.53846	313.46939	759.23077
POC12001	16	0	746.79472	424.61538	993.42137	461.53846
POC12001	16	1	366.48259	376.15385	613.10924	422.30769
POC11013	0	0	1374.01889	820.07463	1015.40399	822.08955
POC11013	1	0	1479.79014	946.00746	1106.07765	951.04478
POC11013	1	1	1607.72298	936.94030	1235.01784	947.01493
POC11013	2	0	1095.99161	672.98507	983.16894	668.95522
POC11013	2	1	1766.88353	675.00000	1537.20881	656.86567
POC11013	3	0	699.09759	679.02985	819.97901	652.83582
POC11013	3	1	1327.68101	600.44776	1500.94439	566.19403
POC11013	4	0	197.81069	810.61785	1.23632	819.26773
POC11013	5	0	1476.16227	294.09611	1777.82357	207.59725
POC11013	5	1	391.91243	388.00915	514.30779	385.53776
POC11013	6	0	1470.72403	626.64179	1611.75236	588.35821
POC11013	6	1	1061.74187	610.52239	1224.93179	578.28358
POC11013	7	0	483.52571	785.82090	326.37985	781.79104
POC11013	7	1	787.74397	725.37313	598.36306	739.47761
POC11013	8	0	265.93914	707.23881	348.54145	703.20896
POC11013	8	1	481.51102	709.25373	487.55509	701.19403
POC11013	9	0	841.93175	659.86270	829.56858	642.56293
POC11013	9	1	1021.19768	636.38444	1050.86929	617.84897
POC11013	10	0	1342.64005	658.62700	1425.47328	630.20595
POC11013	10	1	1551.57759	657.39130	1646.77399	620.32037
POC11013	11	0	425.29298	600.54920	535.32518	596.84211
POC11013	12	0	1716.00773	490.57208	1758.04250	442.37986
POC11013	13	0	1343.79853	435.22388	1249.10808	400.97015
POC11013	13	1	1611.75236	423.13433	1519.07660	386.86567
POC11013	14	0	1245.41553	709.63433	866.23924	703.27612
POC11013	14	1	1612.08919	554.48507	1426.06191	515.14925
POC11002	0	0	1721.77671	214.61538	1714.86194	189.23077
POC11002	1	0	1223.91357	249.23077	1408.30732	235.38462
POC11002	2	0	809.02761	422.30769	915.05402	440.76923
POC11002	2	1	1320.72029	422.30769	1438.27131	426.92308
POC11002	3	0	1539.68788	570.00000	1373.73349	572.30769
POC11002	3	1	1913.08523	526.15385	1818.58343	526.15385
POC11002	4	0	387.22689	701.53846	189.00360	692.30769
POC11002	4	1	751.40456	699.23077	599.27971	692.30769
POC11002	5	0	938.10324	703.84615	827.46699	706.15385
POC11002	5	1	1182.42497	701.53846	1115.58223	703.84615
POC11002	6	0	1090.22809	498.46154	1352.98920	498.46154
POC11002	7	0	1283.84154	567.69231	1136.32653	583.84615
POC11002	7	1	1576.56663	334.61538	1392.17287	357.69231
POC11002	8	0	875.87035	590.76923	910.44418	595.38462
POC11002	8	1	640.76831	653.07692	659.20768	655.38462
POC11002	9	0	903.52941	440.76923	1041.82473	450.00000
POC11002	9	1	1134.02161	394.61538	1251.57263	401.53846
POC11002	10	0	1369.12365	380.76923	1090.22809	380.76923
POC11002	10	1	1800.14406	489.23077	1641.10444	505.38462
POC11002	11	0	1652.62905	436.15385	1860.07203	424.61538
POC11002	12	0	1046.43457	768.46154	726.05042	770.76923
POC11002	12	1	1346.07443	385.38462	1087.92317	380.76923
POC11002	13	0	649.98800	540.00000	186.69868	546.92308
POC11002	13	1	878.17527	233.07692	606.19448	256.15385
POC11002	14	0	1044.12965	828.46154	705.30612	826.15385
POC11002	14	1	673.03721	666.92308	232.79712	673.84615
POC11002	15	0	1286.14646	676.15385	942.71309	687.69231
POC11002	15	1	1839.32773	346.15385	1648.01921	355.38462
POC11002	16	0	1124.80192	895.38462	820.55222	904.61538
POC11002	16	1	1482.06483	812.30769	1226.21849	833.07692
POC11002	17	0	979.59184	713.07692	809.02761	715.38462
POC11002	17	1	1470.54022	507.69231	1334.54982	512.30769
POC11002	18	0	981.89676	934.61538	633.85354	932.30769
POC11002	18	1	467.89916	526.15385	184.39376	526.15385
POC11002	19	0	956.54262	403.84615	1272.31693	406.15385
POC11002	19	1	1018.77551	392.30769	1341.46459	396.92308
POC11002	20	0	1823.19328	565.38462	1834.71789	586.15385
POC11002	21	0	1329.93998	641.53846	1108.66747	660.00000
POC11002	21	1	1825.49820	486.92308	1758.65546	482.30769
POC11002	22	0	1788.61945	191.53846	1714.86194	175.38462
POC11002	23	0	1809.36375	618.46154	1830.10804	632.30769
POC11002	24	0	1382.95318	399.23077	1293.06122	392.30769
POC11002	24	1	938.10324	489.23077	942.71309	493.84615
POC11002	25	0	467.89916	770.76923	366.48259	754.61538
POC11002	25	1	603.88956	692.30769	567.01080	690.00000
POC11002	25	2	802.11285	673.84615	834.38175	680.76923
POC11002	26	0	509.38776	678.46154	361.87275	687.69231
POC11002	26	1	981.89676	530.76923	726.05042	523.84615
POC11002	27	0	1415.22209	339.23077	1606.53061	339.23077
POC11002	27	1	1696.42257	323.07692	1906.17047	306.92308
POC11002	28	0	1781.70468	263.07692	1558.12725	263.07692
POC11002	28	1	1454.40576	177.69231	1170.90036	170.76923
POC11002	29	0	1237.74310	657.69231	984.20168	666.92308
POC11002	29	1	1475.15006	565.38462	1309.19568	572.30769
POC11002	30	0	1673.37335	856.15385	1486.67467	897.69231
POC11002	30	1	1876.20648	713.07692	1772.48499	745.38462
POC11002	31	0	1406.00240	766.15385	1357.59904	791.53846
POC11002	31	1	1495.89436	650.76923	1521.24850	673.84615
POC11002	32	0	1714.86194	676.15385	1749.43577	701.53846
POC11002	33	0	1705.64226	611.53846	1866.98679	627.69231
POC11002	34	0	1767.87515	572.30769	1887.73109	583.84615
POC11002	35	0	981.89676	625.38462	885.09004	636.92308
POC11002	35	1	1286.14646	643.84615	1182.42497	650.76923
POC11002	36	0	474.81393	150.00000	403.36134	180.00000
POC11002	36	1	993.42137	117.69231	892.00480	129.23077
POC11002	37	0	965.76230	473.07692	898.91957	475.38462
POC11002	37	1	1392.17287	406.15385	1396.78271	408.46154
POC11002	38	0	1253.87755	893.07692	825.16206	902.30769
POC11002	38	1	1539.68788	858.46154	1233.13325	904.61538
POC11002	39	0	871.26050	872.30769	633.85354	865.38462
POC11002	39	1	1032.60504	750.00000	802.11285	745.38462
POC11002	40	0	1094.83794	941.53846	744.48980	939.23077
POC11002	40	1	1394.47779	805.38462	1138.63145	830.76923
POC11002	41	0	206.39376	450.84615	352.31092	465.92308
POC11002	41	1	298.01441	481.42308	441.62665	489.00000
POC11002	41	2	342.96038	539.69231	494.06363	542.65385
POC38005	0	0	1754.04562	443.07692	265.06603	463.84615
POC38005	1	0	532.43697	576.92308	472.50900	558.46154
POC38005	1	1	304.24970	666.92308	161.34454	611.53846
POC38005	2	0	995.72629	579.23077	700.69628	579.23077
POC38005	2	1	804.41777	620.76923	426.41056	606.92308
POC38005	3	0	892.00480	729.23077	484.03361	706.15385
POC38005	3	1	578.53541	606.92308	154.42977	581.53846
POC38005	4	0	1286.14646	650.76923	917.35894	676.15385
POC38005	4	1	1060.26411	588.46154	818.24730	588.46154
POC38005	5	0	928.88355	657.69231	661.51261	653.07692
POC38005	5	1	615.41417	634.61538	396.44658	616.15385
POC38005	6	0	1698.72749	636.92308	1258.48739	678.46154
POC38005	6	1	297.33493	549.23077	216.66267	519.23077
POC38005	7	0	1424.44178	602.30769	1336.85474	639.23077
POC38005	7	1	1906.17047	570.00000	1818.58343	627.69231
POC38005	8	0	1212.38896	403.84615	1311.50060	417.69231
POC38005	8	1	1002.64106	387.69231	1115.58223	396.92308
POC38005	9	0	801.52101	102.11538	1188.51861	108.73077
POC38005	9	1	725.45858	104.42308	1103.23649	109.30769
POC38005	10	0	78.36735	503.07692	135.99040	470.76923
POC38005	11	0	179.78391	154.61538	306.55462	161.53846
POC38005	11	1	1124.80192	108.46154	1115.58223	113.07692
POC13005	0	0	753.49423	618.58209	1067.78594	572.23881
POC13005	1	0	632.61280	630.67164	457.33473	610.52239
POC13005	2	0	72.52886	731.41791	147.07240	725.37313
POC13005	3	0	1136.28541	425.14925	1444.53305	374.77612
POC13005	4	0	145.56139	478.65672	41.30115	439.54478
POC13005	4	1	321.84680	466.56716	237.73347	424.93657
POC13005	5	0	895.88458	296.81343	831.70829	238.17537
POC13005	5	1	1041.94963	268.10075	993.38720	219.03358
POC13005	6	0	1110.09444	282.08955	1031.52151	245.82090
POC13005	7	0	1481.24134	412.28358	1607.72298	359.76119
POC13005	7	1	1703.86464	384.07463	1806.67366	330.54478
POC13005	8	0	616.49528	630.67164	429.12907	600.44776
POC13005	8	1	779.68520	638.73134	572.17209	604.47761
POC13005	9	0	267.95383	681.04478	413.01154	658.88060
POC13005	9	1	656.78909	679.02985	817.96432	634.70149
POC13005	10	0	1158.44701	878.50746	1859.55929	787.83582
POC13005	11	0	1051.66842	763.65672	1496.91501	677.01493
POC13005	12	0	1390.13641	775.74627	1635.92865	695.14925
POC13005	12	1	1543.25289	912.76119	1889.77964	797.91045
POC13005	13	0	1218.88772	751.56716	1456.62120	677.01493
POC13005	13	1	1408.26863	771.71642	1724.57503	691.11940
POC13005	14	0	239.74816	862.38806	503.67261	840.22388
POC13005	14	1	556.05456	812.01493	709.17104	769.70149
POC37003	0	0	810.21969	776.07692	715.44658	763.61538
POC37003	0	1	971.18007	796.07692	858.35174	783.61538
POC37003	1	0	1297.67107	609.23077	862.04082	613.84615
POC37003	2	0	1304.58583	676.15385	892.00480	676.15385
POC37003	3	0	1306.89076	703.84615	908.13926	701.53846
POC37003	4	0	1313.80552	729.23077	908.13926	722.30769
POC37003	5	0	954.23770	570.00000	1184.72989	533.07692
POC37003	5	1	1329.93998	537.69231	1535.07803	496.15385
POC37003	6	0	537.04682	743.07692	532.43697	724.61538
POC37003	6	1	753.70948	662.30769	776.75870	646.15385
POC37003	6	2	972.67707	648.46154	1007.25090	625.38462
POC37003	6	3	1078.70348	662.30769	1099.44778	650.76923
POC37003	7	0	1760.96038	627.69231	1652.62905	595.38462
POC37003	7	1	1472.84514	636.92308	1417.52701	611.53846
POC37003	8	0	1064.87395	325.38462	815.94238	320.76923
POC37003	8	1	643.07323	401.53846	417.19088	422.30769
POC37003	9	0	454.06963	175.38462	271.98079	233.07692
POC37003	9	1	799.80792	327.69231	636.15846	343.84615
POC37003	10	0	6.91477	216.92308	59.92797	270.00000
POC37003	10	1	308.85954	267.69231	258.15126	302.30769
POC37003	11	0	1772.48499	447.69231	1618.05522	410.76923
POC37003	11	1	903.52941	514.61538	1000.33613	486.92308
POC37003	12	0	1140.93637	219.23077	1124.80192	182.30769
POC37003	13	0	703.00120	856.15385	94.50180	872.30769
POC37003	14	0	1018.77551	286.15385	594.66987	286.15385
POC37003	14	1	541.65666	2.30769	80.67227	30.00000
POC37005	0	0	981.89676	544.61538	986.50660	475.38462
POC37005	1	0	1371.42857	526.15385	1200.86435	463.84615
POC37005	2	0	1309.19568	586.15385	1090.22809	512.30769
POC37005	2	1	1140.93637	593.07692	935.79832	533.07692
POC37005	3	0	1392.17287	750.00000	1081.00840	683.07692
POC37005	3	1	1528.16327	673.84615	1272.31693	600.00000
POC37005	4	0	1394.47779	588.46154	1316.11044	519.23077
POC37005	4	1	1514.33373	546.92308	1479.75990	473.07692
POC37005	5	0	1565.04202	646.15385	1431.35654	576.92308
POC37005	6	0	1260.79232	710.76923	1166.29052	627.69231
POC37005	7	0	1313.80552	588.46154	1055.65426	521.53846
POC37005	8	0	1299.97599	429.23077	1272.31693	348.46154
POC37005	8	1	1106.36255	406.15385	1057.95918	330.00000
POC37005	9	0	1424.44178	722.30769	1104.05762	664.61538
POC37005	9	1	1634.18968	715.38462	1334.54982	648.46154
POC37005	10	0	1265.40216	586.15385	963.45738	519.23077
POC37005	10	1	1518.94358	560.76923	1216.99880	480.00000
POC37005	11	0	1016.47059	671.53846	892.00480	600.00000
POC37005	12	0	1606.53061	519.23077	1677.98319	431.53846
POC37005	13	0	1710.25210	567.69231	1694.11765	489.23077
POC37005	14	0	490.94838	593.07692	527.82713	521.53846
POC37005	14	1	675.34214	581.53846	705.30612	503.07692
POC37005	15	0	1581.17647	124.61538	96.80672	80.76923
POC37005	16	0	152.12485	565.38462	329.60384	496.15385
POC37005	16	1	573.92557	544.61538	719.13565	477.69231
POC37005	17	0	242.01681	763.84615	43.79352	685.38462
POC37005	17	1	709.91597	673.84615	509.38776	613.84615
POC37005	18	0	1813.97359	371.53846	1576.56663	272.30769
POC37005	18	1	1352.98920	343.84615	1113.27731	253.84615
POC39001	0	0	950.35294	972.11538	486.96519	961.73077
POC39001	0	1	870.25690	995.76923	376.90516	972.69231
POC39001	1	0	935.47179	789.80769	645.35294	783.11538
POC39001	1	1	819.07323	827.88462	510.51501	810.23077
POC39001	2	0	550.49580	791.50000	539.25450	764.15385
POC39001	2	1	226.65426	781.69231	306.18727	735.92308
POC39001	3	0	433.32533	713.07692	534.74190	690.00000
POC39001	3	1	129.07563	754.61538	292.72509	694.61538
POC39001	4	0	477.11885	450.00000	852.82113	438.46154
POC39001	5	0	926.57863	780.00000	841.29652	786.92308
POC39001	5	1	737.57503	627.69231	592.36495	630.00000
POC39001	6	0	1044.12965	793.84615	636.15846	793.84615
POC39001	6	1	838.99160	498.46154	299.63986	491.53846
POC39001	7	0	1892.34094	925.38462	1177.81513	983.07692
POC39001	7	1	1417.52701	1038.46154	490.94838	1047.69231
POC39001	8	0	790.58824	597.69231	635.22089	592.53846
POC39001	8	1	348.04322	590.76923	112.94118	553.84615
POC39001	9	0	1899.25570	692.30769	1138.63145	743.07692
POC39001	9	1	417.19088	486.92308	232.79712	470.76923
POC12002	0	0	1293.06122	433.84615	1214.69388	450.00000
POC12002	0	1	1007.25090	413.07692	963.45738	422.30769
POC12002	1	0	1355.29412	574.61538	1074.09364	595.38462
POC12002	1	1	1627.27491	597.69231	1320.72029	634.61538
POC12002	2	0	1468.23529	496.15385	1442.88115	528.46154
POC12002	2	1	1652.62905	493.84615	1576.56663	535.38462
POC12002	3	0	1364.51381	463.84615	1251.57263	489.23077
POC12002	4	0	971.73469	538.07692	925.09364	545.57692
POC12002	4	1	1166.50060	545.57692	1110.06363	558.84615
POC12002	5	0	1371.42857	733.84615	1081.00840	768.46154
POC12002	5	1	1537.38295	558.46154	1348.37935	593.07692
POC12002	6	0	970.37215	530.76923	1011.86074	540.00000
POC12002	6	1	1620.36014	406.15385	1869.29172	438.46154
POC12002	7	0	986.50660	456.92308	1182.42497	466.15385
POC12002	7	1	726.05042	463.84615	926.57863	463.84615
POC12002	8	0	1468.23529	729.23077	1129.41176	763.84615
POC12002	8	1	1129.41176	609.23077	965.76230	620.76923
POC12002	9	0	1392.27131	698.23077	1219.53421	738.69231
POC12002	9	1	1557.32653	575.84615	1450.00960	615.61538
POC12002	10	0	1329.93998	563.07692	1191.64466	586.15385
POC12002	10	1	1039.51981	530.76923	961.15246	537.69231
POC12002	11	0	187.27491	363.23077	606.19448	357.69231
POC12002	11	1	46.67467	361.50000	498.10444	355.19231
POC12002	12	0	892.00480	73.84615	896.61465	80.76923
POC12002	12	1	1415.22209	41.53846	1422.13685	39.23077
POC12002	13	0	1060.26411	237.69231	1424.44178	242.30769
POC12002	14	0	1138.63145	325.38462	1551.21248	336.92308
POC12002	15	0	1037.21489	350.76923	1406.00240	366.92308
POC12002	16	0	822.85714	318.46154	1129.41176	323.07692
POC12002	17	0	530.13205	313.84615	769.84394	313.84615
POC12002	18	0	1730.99640	258.46154	1843.93758	276.92308
POC12002	19	0	1749.43577	295.38462	1830.10804	325.38462
POC12002	20	0	1694.11765	309.23077	1744.82593	334.61538
POC12002	21	0	62.23289	263.07692	440.24010	267.69231
POC12002	22	0	1094.83794	346.15385	1265.40216	350.76923
POC12002	23	0	739.87995	251.53846	1106.36255	256.15385
POC12002	24	0	1364.51381	401.53846	1634.18968	429.23077
POC12002	24	1	1654.93397	431.53846	1894.64586	473.07692
POC12002	25	0	815.94238	653.07692	500.16807	636.92308
POC12002	25	1	1136.32653	544.61538	850.51621	553.84615
POC12002	26	0	1233.13325	600.00000	1067.17887	625.38462
POC12002	26	1	1422.13685	496.15385	1325.33013	530.76923
POC11014	0	0	1104.05037	511.79104	1158.44701	459.40299
POC11014	0	1	1331.71039	509.77612	1351.85729	463.43284
POC11014	1	0	1440.50367	616.56716	1547.28227	550.07463
POC11014	1	1	1738.67786	638.73134	1877.69150	570.22388
POC11014	2	0	658.80378	648.80597	628.58342	620.59701
POC11014	3	0	868.33158	648.80597	1353.87198	568.20896
POC11014	3	1	1112.10913	701.19403	1776.95698	610.52239
POC11014	4	0	199.45435	636.71642	100.73452	614.55224
POC11014	4	1	390.84995	636.71642	318.32109	616.56716
POC11014	5	0	1160.46170	554.10448	1085.91815	499.70149
POC11014	5	1	1261.19622	546.04478	1202.77020	495.67164
POC11014	6	0	1712.83237	929.58904	1894.10405	883.97260
POC11014	7	0	710.28902	383.42466	533.94990	352.60274
POC11014	7	1	258.95954	399.45205	62.89017	371.09589
POC11014	8	0	229.67471	511.79104	106.77859	491.64179
POC11014	8	1	707.15635	491.64179	592.31899	451.34328
POC11014	9	0	817.69570	672.70149	1104.54984	621.06716
POC11014	9	1	1499.93704	444.65672	1828.33158	387.14179
POC11014	10	0	767.59706	620.59701	1104.05037	560.14925
POC11014	10	1	1226.94648	511.79104	1678.23715	435.22388
POC11009	0	0	1770.18007	871.15385	1195.89436	822.69231
POC11009	0	1	1607.68307	863.07692	1051.83673	814.61538
POC11009	1	0	640.44178	499.30769	726.60864	429.92308
POC11009	1	1	1104.88355	612.38462	1176.06843	544.15385
POC11009	2	0	885.09004	540.00000	594.66987	477.69231
POC11009	2	1	1477.45498	403.84615	1488.97959	313.84615
POC11009	3	0	407.97119	69.23077	421.80072	27.69231
POC11009	3	1	161.34454	57.69231	202.83313	42.69231
POC11009	4	0	209.74790	168.46154	66.84274	138.46154
POC11009	4	1	343.43337	94.61538	243.16927	64.61538
POC11009	5	0	117.55102	170.76923	62.23289	140.76923
POC11009	5	1	295.03001	50.76923	274.28571	23.07692
POC11009	6	0	108.33133	246.92308	145.21008	214.61538
POC11009	6	1	421.80072	152.30769	412.58103	108.46154
POC11009	7	0	394.14166	152.30769	230.49220	120.00000
POC11009	8	0	387.22689	228.46154	149.81993	193.84615
POC11009	9	0	700.69628	290.76923	320.38415	249.23077
POC11009	10	0	133.68547	283.84615	163.64946	246.92308
POC11009	11	0	820.55222	60.00000	493.25330	13.84615
POC11009	12	0	490.94838	212.30769	177.47899	168.46154
POC11009	13	0	297.33493	249.23077	78.36735	221.53846
POC11009	13	1	596.97479	122.30769	299.63986	78.46154
POC11009	14	0	184.39376	369.23077	218.96759	318.46154
POC11009	14	1	472.50900	159.23077	484.03361	113.07692
POC11009	15	0	410.27611	216.92308	435.63025	175.38462
POC11009	15	1	756.01441	78.46154	772.14886	11.53846
POC11009	16	0	546.26651	246.92308	456.37455	198.46154
POC11009	16	1	781.36855	90.00000	735.27011	27.69231
POC11009	17	0	53.01321	60.00000	324.99400	43.84615
POC11009	18	0	631.54862	66.92308	742.54022	8.07692
POC11009	18	1	444.84994	122.30769	575.43337	79.61538
POC11009	19	0	299.63986	11.53846	165.95438	2.30769
POC11009	19	1	66.84274	96.92308	6.91477	83.07692
POC11011	0	0	1677.98319	293.07692	1272.31693	228.46154
POC11011	1	0	765.23409	694.61538	801.10924	617.65385
POC11011	1	1	989.55942	696.88462	999.90876	622.84615
POC11011	2	0	1030.72989	1019.42308	385.20288	940.96154
POC11011	2	1	1072.79472	1056.34615	374.25450	983.65385
POC11011	3	0	1429.22809	953.65385	817.91837	897.00000
POC11011	3	1	1568.67587	996.34615	903.77671	942.00000
POC11011	4	0	1574.88715	656.23077	1169.76831	594.26923
POC11011	4	1	1788.09244	652.76923	1327.07923	591.38462
POC11011	5	0	1742.52101	786.92308	1461.32053	731.53846
POC11011	5	1	1576.56663	761.53846	1270.01200	694.61538
POC11011	5	2	1228.52341	646.15385	1030.30012	576.92308
POC11011	6	0	1350.68427	733.84615	1203.16927	671.53846
POC11011	6	1	1627.27491	740.76923	1459.01561	678.46154
POC11011	7	0	1488.38295	586.61538	1273.37815	514.96154
POC11011	7	1	1751.72029	644.30769	1492.34574	585.92308
POC11011	8	0	682.25690	780.00000	267.37095	710.76923
POC11011	8	1	903.52941	696.92308	585.45018	623.07692
POC11011	9	0	1055.65426	463.84615	838.99160	399.23077
POC11011	9	1	1302.28091	477.69231	1099.44778	410.76923
POC11011	10	0	1184.72989	715.38462	1030.30012	648.46154
POC11011	10	1	1408.30732	699.23077	1295.36615	625.38462
POC11011	11	0	1526.56903	495.53846	1337.68307	418.57692
POC11011	11	1	1781.83914	541.11538	1580.27611	464.15385
POC11011	12	0	1573.61585	629.61538	1520.46579	560.38462
POC11011	12	1	1725.74070	610.57692	1748.07683	539.61538
POC11011	13	0	738.07323	613.11538	758.14046	547.46154
POC11011	13	1	970.29412	644.26923	935.04322	575.73077
POC11011	14	0	1475.15006	706.15385	875.87035	646.15385
POC11011	14	1	1843.93758	641.53846	1329.93998	579.23077
POC11011	15	0	1193.94958	819.23077	675.34214	768.46154
POC24006	0	0	1498.19928	544.61538	806.72269	565.38462
POC24006	0	1	995.72629	657.69231	43.79352	634.61538
POC24006	1	0	1223.91357	355.38462	1134.02161	371.53846
POC24006	1	1	1387.56303	327.69231	1327.63505	343.84615
POC24006	2	0	1408.30732	410.76923	1475.15006	429.23077
POC24006	2	1	1514.33373	394.61538	1624.96999	415.38462
POC24006	3	0	320.38415	403.84615	311.16447	385.38462
POC24006	3	1	518.60744	399.23077	472.50900	394.61538
POC24006	4	0	915.05402	336.92308	912.74910	343.84615
POC24006	5	0	1834.71789	542.30769	1820.88836	600.00000
POC24006	6	0	1311.50060	556.15385	1219.30372	583.84615
POC24006	6	1	1673.37335	565.38462	1648.01921	616.15385
POC24006	7	0	855.12605	161.53846	1011.86074	168.46154
POC24006	7	1	435.63025	133.84615	592.36495	143.07692
POC24006	8	0	1173.20528	650.76923	979.59184	664.61538
POC11003	0	0	952.20888	385.30769	1007.01200	308.38462
POC11003	0	1	1181.54862	372.61538	1220.21729	292.23077
POC11003	1	0	1180.12005	833.07692	636.15846	770.76923
POC11003	2	0	949.62785	842.30769	454.06963	770.76923
POC11003	2	1	435.63025	738.46154	27.65906	669.23077
POC11003	3	0	841.29652	879.23077	297.33493	807.69231
POC11003	3	1	580.84034	879.23077	110.63625	803.07692
POC11003	3	2	444.84994	900.00000	4.60984	819.23077
POC11003	4	0	1151.27611	212.30769	1365.66627	118.84615
POC11003	4	1	1291.87635	176.53846	1521.24850	69.23077
POC11003	5	0	6.91477	263.07692	126.77071	237.69231
POC11003	5	1	255.84634	249.23077	357.26291	212.30769
POC11003	6	0	1484.36975	228.46154	1641.10444	113.07692
POC11003	6	1	1661.84874	175.38462	1839.32773	50.76923
POC11003	7	0	933.49340	221.53846	1120.19208	140.76923
POC11003	8	0	1226.21849	750.00000	686.86675	687.69231
POC11003	8	1	606.19448	392.30769	186.69868	332.30769
POC11003	9	0	1009.55582	810.00000	594.66987	738.46154
POC11003	9	1	518.60744	743.07692	179.78391	676.15385
POC11003	9	2	428.71549	777.69231	23.04922	703.84615
POC11003	10	0	156.73469	606.92308	39.18367	546.92308
POC11003	11	0	152.12485	641.53846	32.26891	579.23077
POC11003	12	0	1311.50060	703.84615	915.05402	641.53846
POC11003	12	1	714.52581	452.30769	318.07923	415.38462
POC11003	13	0	1124.80192	782.30769	737.57503	724.61538
POC11003	13	1	769.84394	413.07692	341.12845	341.53846
POC11003	14	0	1152.46098	800.76923	652.29292	733.84615
POC11003	14	1	1694.11765	440.76923	968.06723	350.76923
POC11003	15	0	1233.13325	821.53846	788.28331	754.61538
POC11003	16	0	1223.91357	846.92308	703.00120	775.38462
POC11003	17	0	1724.08163	625.38462	1191.64466	558.46154
POC11003	17	1	1090.22809	770.76923	424.10564	692.30769
POC11003	18	0	739.87995	556.15385	357.26291	496.15385
POC11003	19	0	1044.12965	484.61538	527.82713	420.00000
POC11003	20	0	709.91597	692.30769	248.93157	627.69231
POC11003	21	0	610.80432	544.61538	285.81032	486.92308
POC11003	22	0	1853.15726	468.46154	1793.22929	380.76923
POC11003	22	1	1528.16327	426.92308	1389.86795	343.84615
POC11003	23	0	403.36134	336.92308	327.29892	283.84615
POC11003	24	0	384.92197	295.38462	308.85954	249.23077
POC11003	25	0	965.76230	793.84615	541.65666	729.23077
POC11003	25	1	497.86315	560.76923	145.21008	498.46154
POC11003	26	0	995.72629	436.15385	864.34574	376.15385
POC11003	26	1	767.53902	394.61538	608.49940	332.30769
POC11003	27	0	1541.99280	313.84615	1320.72029	230.76923
POC11003	27	1	1180.12005	300.00000	954.23770	223.84615
POC12003	0	0	243.71134	394.63918	440.41237	324.12371
POC12003	0	1	1461.03093	334.02062	1658.96907	227.62887
POC12003	1	0	668.04124	540.61856	562.88660	472.57732
POC12003	1	1	462.68041	539.38144	338.96907	472.57732
POC12003	2	0	1104.74227	209.07216	1404.12371	113.81443
POC12003	2	1	976.08247	206.59794	1271.75258	120.00000
POC12003	3	0	368.68835	425.11940	524.61490	367.03731
POC12003	3	1	564.11333	424.11194	709.96642	356.96269
POC12003	4	0	1178.96907	686.59794	977.31959	624.74227
POC12003	4	1	841.23711	707.62887	627.21649	618.55670
POC12003	5	0	1067.62887	815.25773	728.65979	723.71134
POC12003	5	1	635.87629	718.76289	352.57732	665.56701
POC12003	6	0	1324.94845	810.30928	919.17526	742.26804
POC12003	6	1	1009.48454	905.56701	527.01031	835.05155
POC12003	7	0	958.99265	783.80597	128.94019	707.23881
POC12003	7	1	1098.00630	618.58209	487.55509	540.00000
POC12003	8	0	930.37041	666.01493	534.45226	589.74627
POC12003	8	1	390.84995	354.88806	163.18993	298.20896
POC12003	9	0	1901.86779	751.56716	1456.62120	675.00000
POC12003	9	1	1307.53410	501.71642	1005.33054	396.94030
POC12003	10	0	924.65058	643.64925	678.21931	570.75373
POC12003	10	1	556.96957	594.28358	262.91710	531.37313
POC12003	11	0	1734.64848	440.74627	1851.50052	343.48507
POC12003	11	1	1252.13012	422.61194	1336.74711	342.47761
POC12003	12	0	72.98969	560.41237	92.78351	499.79381
POC12003	12	1	312.98969	545.56701	238.76289	476.28866
POC12003	13	0	275.87629	420.61856	411.95876	362.47423
POC12003	13	1	470.10309	382.26804	593.81443	317.93814
POC12003	14	0	1162.88660	481.23711	851.13402	415.67010
POC12003	14	1	659.38144	415.67010	430.51546	366.18557
POC12003	15	0	629.69072	258.55670	833.81443	195.46392
POC12003	15	1	304.32990	262.26804	505.97938	207.83505
POC12003	16	0	1202.78279	740.35075	876.35572	675.75373
POC12003	16	1	870.75341	355.08209	522.65792	285.91045
POC12003	17	0	1860.56663	364.13433	1907.91186	263.95522
POC12003	17	1	1408.26863	360.10448	1389.12907	274.02985
POC12003	18	0	1092.37113	722.47423	794.22680	663.09278
POC12003	18	1	559.17526	531.95876	223.91753	456.49485
POC12003	19	0	525.83421	207.53731	586.27492	154.14179
POC12003	20	0	1414.31270	761.64179	1048.56978	697.93284
POC12003	20	1	977.45960	531.94030	547.75341	470.79104
POC12003	21	0	1147.56978	737.05970	848.18468	664.92537
POC12003	21	1	805.70934	365.83582	423.08499	316.34328
POC12003	22	0	1208.09864	435.22388	1133.05456	349.58955
POC12003	22	1	938.26023	139.02985	932.59286	49.36567
POC12003	23	0	444.23924	115.85821	363.65163	82.61194
POC12003	23	1	200.46170	65.48507	7.05142	46.34328
POC12003	24	0	1517.92130	195.44776	1635.50157	94.70149
POC12003	24	1	1209.67366	263.95522	1289.98216	180.33582
