OpCode	PointIndex	Filename	Frame	Time	Period	PeriodTime	ImageCol	ImageRow	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
POC13004	0	POC13004_L367.avi	13606	9.07067	Timeseabed	0.00000	962.43038	619.57255									1.75	1
POC13004	1	POC13004_L367.avi	14151	9.43400	Timeseabed	0.36333	108.79328	664.92537	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC13004	2	POC13004_L367.avi	14151	9.43400	Timeseabed	0.36333	682.98006	781.79104					1	AD	Passing	not sure		
POC13004	3	POC13004_L367.avi	16284	10.85600	Timeseabed	1.78533	1609.73767	697.16418	Synodontidae	Synodus	indicus	37118009	1	AD	Passing			
POC13004	4	POC13004_L367.avi	32428	21.61867	Timeseabed	12.54800	662.83316	660.89552	Carcharhinidae	Carcharhinus	coatesi	37018009	1	AD	Passing			
POC13004	5	POC13004_L367.avi	33364	22.24267	Timeseabed	13.17200	1674.20776	628.65672	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Passing			
POC13004	6	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	717.22980	231.71642	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	7	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	594.33368	265.97015	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	8	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	487.55509	267.98507	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	9	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	513.74607	348.58209	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	10	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	465.39349	378.80597	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	11	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	273.99790	398.95522	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	12	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	372.71773	324.40299	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	13	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	304.21826	298.20896	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	14	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	348.54145	284.10448	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	15	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	314.29171	237.76119	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	16	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	384.80588	221.64179	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	17	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	362.64428	173.28358	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	18	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	229.67471	189.40299	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	19	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	199.45435	253.88060	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	20	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	406.96747	74.55224	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	21	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	185.35152	52.38806	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	22	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	126.92550	40.29851	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	23	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	193.41028	159.17910	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	24	POC13004_L367.avi	33653	22.43533	Timeseabed	13.36467	46.33788	161.19403	Carangidae	Decapterus	spp		1	AD	Passing			
POC13004	25	POC13004_L367.avi	36106	24.07067	Timeseabed	15.00000	1047.49367	688.81890									2.5	
POC13004	26	POC13004_L367.avi	36291	24.19400	Timeseabed	15.12333	695.06821	288.13433	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	27	POC13004_L367.avi	36291	24.19400	Timeseabed	15.12333	1216.87303	247.83582	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	28	POC13004_L367.avi	40597	27.06467	Timeseabed	17.99400	1680.25184	487.61194	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	29	POC13004_L367.avi	40597	27.06467	Timeseabed	17.99400	1750.76600	423.13433	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	30	POC13004_L367.avi	40597	27.06467	Timeseabed	17.99400	1406.25393	409.02985	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	31	POC13004_L367.avi	43360	28.90667	Timeseabed	19.83600	1577.50262	485.59701	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	32	POC13004_L367.avi	43360	28.90667	Timeseabed	19.83600	1293.43127	374.77612	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	33	POC13004_L367.avi	43360	28.90667	Timeseabed	19.83600	979.13956	255.89552	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	34	POC13004_L367.avi	43360	28.90667	Timeseabed	19.83600	795.80273	116.86567	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	35	POC13004_L367.avi	43419	28.94600	Timeseabed	19.87533	1674.20776	705.22388	Ariidae	Netuma	thalassina	37188001	1	AD	Passing			
POC13004	36	POC13004_L367.avi	56275	37.51667	Timeseabed	28.44600	1752.78069	632.68657	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	37	POC13004_L367.avi	56275	37.51667	Timeseabed	28.44600	1641.97272	658.88060	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	38	POC13004_L367.avi	56275	37.51667	Timeseabed	28.44600	1593.62015	495.67164	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	39	POC13004_L367.avi	56275	37.51667	Timeseabed	28.44600	1448.56243	560.14925	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	40	POC13004_L367.avi	56275	37.51667	Timeseabed	28.44600	1365.96013	620.59701	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	41	POC13004_L367.avi	56275	37.51667	Timeseabed	28.44600	1224.93179	505.74627	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	42	POC13004_L367.avi	56275	37.51667	Timeseabed	28.44600	1887.76495	590.37313	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC13004	43	POC13004_L367.avi	58606	39.07067	Timeseabed	30.00000	1087.59494	683.95951									2.0	
POC13004	44	POC13004_L367.avi	60720	40.48000	Timeseabed	31.40933	269.96852	711.26866	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing	lizard?		
POC13004	45	POC13004_L367.avi	64728	43.15200	Timeseabed	34.08133	1382.07765	630.67164	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC13004	46	POC13004_L367.avi	69024	46.01600	Timeseabed	36.94533	1194.71144	302.23881	Rachycentridae	Rachycentron	canadum	37335001	1	AD	Passing	not sure		
POC13004	47	POC13004_L367.avi	69805	46.53667	Timeseabed	37.46600	471.43757	523.88060	Rachycentridae	Rachycentron	canadum	37335001	1	AD	Passing			
POC13004	48	POC13004_L367.avi	81106	54.07067	Timeseabed	45.00000	1053.56962	705.82677									2.0	
POC13004	49	POC13004_L367.avi	90348	60.23200	Timeseabed	51.16133	658.80378	606.49254	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
POC13004	50	POC13004_L367.avi	103606	69.07067	Timeseabed	60.00000	1018.32911	702.18223									1.8	
POC24010	0	POC24010_L376.avi	11346	7.56400	TimeSeaBed	0.00000	1011.03797	622.00225									3.0	1
POC24010	1	POC24010_L376.avi	13448	8.96533	TimeSeaBed	1.40133	1032.60504	918.46154	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC24010	2	POC24010_L376.avi	23511	15.67400	TimeSeaBed	8.11000	1495.89436	586.15385	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Attracted			
POC24010	3	POC24010_L376.avi	28774	19.18267	TimeSeaBed	11.61867	668.42737	692.30769	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
POC24010	4	POC24010_L376.avi	32787	21.85800	TimeSeaBed	14.29400	1424.44178	122.30769	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	5	POC24010_L376.avi	33846	22.56400	TimeSeaBed	15.00000	1038.98734	690.03375									3.2	
POC24010	6	POC24010_L376.avi	34622	23.08133	TimeSeaBed	15.51733	1615.75030	353.07692	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	7	POC24010_L376.avi	39008	26.00533	TimeSeaBed	18.44133	1435.96639	519.23077	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	8	POC24010_L376.avi	39008	26.00533	TimeSeaBed	18.44133	1122.49700	496.15385	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	9	POC24010_L376.avi	49730	33.15333	TimeSeaBed	25.58933	633.85354	537.69231	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	10	POC24010_L376.avi	49730	33.15333	TimeSeaBed	25.58933	1272.31693	528.46154	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	11	POC24010_L376.avi	49730	33.15333	TimeSeaBed	25.58933	594.66987	613.84615	Carangidae	Carangoides	sp10		1	AD	Passing			
POC24010	12	POC24010_L376.avi	49766	33.17733	TimeSeaBed	25.61333	159.03962	627.69231	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	13	POC24010_L376.avi	49766	33.17733	TimeSeaBed	25.61333	675.34214	574.61538	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	14	POC24010_L376.avi	49766	33.17733	TimeSeaBed	25.61333	1701.03241	484.61538	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	15	POC24010_L376.avi	52664	35.10933	TimeSeaBed	27.54533	1267.70708	436.15385	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Feeding			
POC24010	16	POC24010_L376.avi	55014	36.67600	TimeSeaBed	29.11200	1567.34694	496.15385	Carcharhinidae	Carcharhinus	sp		1	AD	Passing			
POC24010	17	POC24010_L376.avi	55248	36.83200	TimeSeaBed	29.26800	1585.78631	754.61538	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC24010	18	POC24010_L376.avi	55312	36.87467	TimeSeaBed	29.31067	1488.97959	519.23077	Carcharhinidae	Carcharhinus	sp		1	AD	Passing			
POC24010	19	POC24010_L376.avi	56346	37.56400	TimeSeaBed	30.00000	1077.87342	700.96738									3.5	
POC24010	20	POC24010_L376.avi	56368	37.57867	TimeSeaBed	30.01467	1512.02881	507.69231	Terapontidae	Terapon	jarbua	37321002	1	AD	Attracted			
POC24010	21	POC24010_L376.avi	56468	37.64533	TimeSeaBed	30.08133	908.13926	740.76923	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	22	POC24010_L376.avi	56468	37.64533	TimeSeaBed	30.08133	1323.02521	482.30769	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	23	POC24010_L376.avi	56816	37.87733	TimeSeaBed	30.31333	1597.31092	16.15385	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	24	POC24010_L376.avi	56816	37.87733	TimeSeaBed	30.31333	1267.70708	41.53846	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	25	POC24010_L376.avi	58555	39.03667	TimeSeaBed	31.47267	1291.41658	453.35821	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
POC24010	26	POC24010_L376.avi	58560	39.04000	TimeSeaBed	31.47600	924.27371	426.92308	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Attracted			
POC24010	27	POC24010_L376.avi	62081	41.38733	TimeSeaBed	33.82333	998.03121	216.92308	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	28	POC24010_L376.avi	62081	41.38733	TimeSeaBed	33.82333	1306.89076	376.15385	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	29	POC24010_L376.avi	62081	41.38733	TimeSeaBed	33.82333	1412.91717	320.76923	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	30	POC24010_L376.avi	62081	41.38733	TimeSeaBed	33.82333	1366.81873	260.76923	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	31	POC24010_L376.avi	62758	41.83867	TimeSeaBed	34.27467	1214.69388	673.84615	Terapontidae	Terapon	jarbua	37321002	1	AD	Feeding			
POC24010	32	POC24010_L376.avi	63488	42.32533	TimeSeaBed	34.76133	744.48980	722.30769	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	33	POC24010_L376.avi	63488	42.32533	TimeSeaBed	34.76133	1039.51981	643.84615	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	34	POC24010_L376.avi	63488	42.32533	TimeSeaBed	34.76133	1459.01561	777.69231	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	35	POC24010_L376.avi	63534	42.35600	TimeSeaBed	34.79200	527.82713	641.53846	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	36	POC24010_L376.avi	63534	42.35600	TimeSeaBed	34.79200	712.22089	563.07692	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	37	POC24010_L376.avi	63534	42.35600	TimeSeaBed	34.79200	1097.14286	576.92308	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	38	POC24010_L376.avi	63534	42.35600	TimeSeaBed	34.79200	1341.46459	528.46154	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	39	POC24010_L376.avi	63534	42.35600	TimeSeaBed	34.79200	1293.06122	403.84615	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	40	POC24010_L376.avi	63534	42.35600	TimeSeaBed	34.79200	1410.61224	399.23077	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	41	POC24010_L376.avi	64185	42.79000	TimeSeaBed	35.22600	1014.16567	546.92308	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	42	POC24010_L376.avi	64185	42.79000	TimeSeaBed	35.22600	1140.93637	560.76923	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	43	POC24010_L376.avi	64185	42.79000	TimeSeaBed	35.22600	1606.53061	510.00000	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	44	POC24010_L376.avi	64360	42.90667	TimeSeaBed	35.34267	567.01080	623.07692	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	45	POC24010_L376.avi	64360	42.90667	TimeSeaBed	35.34267	1000.33613	556.15385	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	46	POC24010_L376.avi	64360	42.90667	TimeSeaBed	35.34267	1145.54622	572.30769	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	47	POC24010_L376.avi	64360	42.90667	TimeSeaBed	35.34267	1668.76351	350.76923	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC24010	48	POC24010_L376.avi	65875	43.91667	TimeSeaBed	36.35267	910.88115	872.30769	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
POC24010	49	POC24010_L376.avi	67170	44.78000	TimeSeaBed	37.21600	1438.27131	383.07692	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC24010	50	POC24010_L376.avi	67415	44.94333	TimeSeaBed	37.37933	1389.86795	399.23077	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC24010	51	POC24010_L376.avi	71095	47.39667	TimeSeaBed	39.83267	1037.21489	249.23077	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC24010	52	POC24010_L376.avi	72299	48.19933	TimeSeaBed	40.63533	1611.14046	410.76923	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	53	POC24010_L376.avi	74914	49.94267	TimeSeaBed	42.37867	1917.69508	595.38462	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	54	POC24010_L376.avi	74914	49.94267	TimeSeaBed	42.37867	601.58463	579.23077	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	55	POC24010_L376.avi	74914	49.94267	TimeSeaBed	42.37867	908.13926	745.38462	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	56	POC24010_L376.avi	74914	49.94267	TimeSeaBed	42.37867	1230.82833	775.38462	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	57	POC24010_L376.avi	74914	49.94267	TimeSeaBed	42.37867	1290.75630	611.53846	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	58	POC24010_L376.avi	74914	49.94267	TimeSeaBed	42.37867	1772.48499	570.00000	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	59	POC24010_L376.avi	74914	49.94267	TimeSeaBed	42.37867	1864.68187	597.69231	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC24010	60	POC24010_L376.avi	76045	50.69667	TimeSeaBed	43.13267	629.24370	650.76923	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Passing			
POC24010	61	POC24010_L376.avi	77363	51.57533	TimeSeaBed	44.01133	673.03721	600.00000	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Feeding			
POC24010	62	POC24010_L376.avi	78846	52.56400	TimeSeaBed	45.00000	1051.13924	682.74466									2.5	
POC24010	63	POC24010_L376.avi	82730	55.15333	TimeSeaBed	47.58933	991.11645	300.00000	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	64	POC24010_L376.avi	100019	66.67933	TimeSeaBed	59.11533	818.24730	466.15385	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	65	POC24010_L376.avi	100019	66.67933	TimeSeaBed	59.11533	827.46699	383.07692	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	66	POC24010_L376.avi	100019	66.67933	TimeSeaBed	59.11533	986.50660	420.00000	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	67	POC24010_L376.avi	100019	66.67933	TimeSeaBed	59.11533	749.09964	373.84615	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	68	POC24010_L376.avi	100019	66.67933	TimeSeaBed	59.11533	751.40456	408.46154	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	69	POC24010_L376.avi	100019	66.67933	TimeSeaBed	59.11533	636.15846	348.46154	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	70	POC24010_L376.avi	100019	66.67933	TimeSeaBed	59.11533	553.18127	357.69231	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	71	POC24010_L376.avi	100019	66.67933	TimeSeaBed	59.11533	295.03001	288.46154	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	72	POC24010_L376.avi	100019	66.67933	TimeSeaBed	59.11533	140.60024	454.61538	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	73	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	636.15846	597.69231	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	74	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	774.45378	530.76923	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	75	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	809.02761	413.07692	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	76	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	756.01441	325.38462	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	77	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	887.39496	510.00000	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	78	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	1027.99520	362.30769	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	79	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	1094.83794	413.07692	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	80	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	1094.83794	510.00000	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	81	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	1295.36615	445.38462	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	82	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	1256.18247	360.00000	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	83	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	1346.07443	353.07692	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	84	POC24010_L376.avi	100809	67.20600	TimeSeaBed	59.64200	1438.27131	535.38462	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC24010	85	POC24010_L376.avi	101346	67.56400	TimeSeaBed	60.00000	1019.54430	679.10011									2.5	
POC12007	0	POC12007_R375.avi	11769	7.84600	timeseabed	0.00000	917.46835	652.37345									2.5	0
POC12007	1	POC12007_R375.avi	18459	12.30600	timeseabed	4.46000	946.63291	947.58155	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC12007	2	POC12007_R375.avi	21844	14.56267	timeseabed	6.71667	1004.96203	348.66142	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC12007	3	POC12007_R375.avi	22877	15.25133	timeseabed	7.40533	599.08861	505.37683	Carcharhinidae	Carcharhinus	sorrah	37018013	1	AD	Passing	Shark		
POC12007	4	POC12007_R375.avi	32268	21.51200	timeseabed	13.66600	1828.86076	457.99775	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC12007	5	POC12007_R375.avi	34269	22.84600	timeseabed	15.00000	974.58228	670.59618									4.5	
POC12007	6	POC12007_R375.avi	35705	23.80333	timeseabed	15.95733	912.60759	600.13498	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC12007	7	POC12007_R375.avi	46898	31.26533	timeseabed	23.41933	687.79747	134.84814	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC12007	8	POC12007_R375.avi	50370	33.58000	timeseabed	25.73400	1382.88608	595.27559	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC12007	9	POC12007_R375.avi	51423	34.28200	timeseabed	26.43600	1702.48101	535.74803	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC12007	10	POC12007_R375.avi	56769	37.84600	timeseabed	30.00000	1018.32911	671.81102									4.75	
POC12007	11	POC12007_R375.avi	79269	52.84600	timeseabed	45.00000	985.51899	690.03375									4.25	
POC12007	12	POC12007_R375.avi	81551	54.36733	timeseabed	46.52133	1787.54430	456.78290	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC12007	13	POC12007_R375.avi	81551	54.36733	timeseabed	46.52133	1683.03797	513.88076	Carangidae	Carangoides	chrysophrys	37337011	1	AD	Passing			
POC12007	14	POC12007_R375.avi	82140	54.76000	timeseabed	46.91400	1088.81013	349.87627	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC12007	15	POC12007_R375.avi	98687	65.79133	timeseabed	57.94533	986.73418	629.29134	Lutjanidae	Pristipomoides	multidens	37346002	1	AD	Passing			
POC12007	16	POC12007_R375.avi	101769	67.84600	timeseabed	60.00000	1004.96203	687.60405									3.5	
POC25002	0	POC25002_R373.avi	11938	7.95867	Timeseabed	0.00000	939.34177	560.04499									3.0	2
POC25002	1	POC25002_R373.avi	14892	9.92800	Timeseabed	1.96933	289.10808	710.95522	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC25002	2	POC25002_R373.avi	14892	9.92800	Timeseabed	1.96933	370.70304	719.32836	Nemipteridae	Nemipterus	spp		1	AD	Passing			
POC25002	3	POC25002_R373.avi	16435	10.95667	Timeseabed	2.99800	570.15740	741.49254	Nemipteridae	Nemipterus	spp		1	AD	Feeding			
POC25002	4	POC25002_R373.avi	16949	11.29933	Timeseabed	3.34067	529.86359	586.34328	Carcharhinidae	Loxodon	macrorhinus	37018005	1	AD	Passing			
POC25002	5	POC25002_R373.avi	17365	11.57667	Timeseabed	3.61800	999.28646	388.88060	Carcharhinidae	Loxodon	macrorhinus	37018005	1	AD	Passing			
POC25002	6	POC25002_R373.avi	24900	16.60000	Timeseabed	8.64133	213.55719	499.70149	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC25002	7	POC25002_R373.avi	25281	16.85400	Timeseabed	8.89533	664.84785	364.70149	Carangidae	Caranx	ignobilis	37337027	1	AD	Passing			
POC25002	8	POC25002_R373.avi	31992	21.32800	Timeseabed	13.36933	421.07030	614.55224	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC25002	9	POC25002_R373.avi	32318	21.54533	Timeseabed	13.58667	695.06821	552.08955	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Feeding			
POC25002	10	POC25002_R373.avi	32423	21.61533	Timeseabed	13.65667	372.71773	662.91045	Carangidae	Carangoides	caeruleopinnatus	37337021	1	AD	Passing			
POC25002	11	POC25002_R373.avi	34438	22.95867	Timeseabed	15.00000	1002.53165	602.56468									1.25	
POC25002	12	POC25002_R373.avi	36024	24.01600	Timeseabed	16.05733	346.52676	203.50746	Carangidae	Decapterus	spp		1	AD	Passing			
POC25002	13	POC25002_R373.avi	36024	24.01600	Timeseabed	16.05733	564.11333	270.00000	Carangidae	Decapterus	spp		1	AD	Passing			
POC25002	14	POC25002_R373.avi	36032	24.02133	Timeseabed	16.06267	1164.49108	521.86567	Sphyrnidae	Sphyrna	lewini	37019001	1	AD	Passing			
POC25002	15	POC25002_R373.avi	55775	37.18333	Timeseabed	29.22467	106.77859	1027.61194	Synodontidae	Saurida	undosquamis	37118001	1	AD	Passing			
POC25002	16	POC25002_R373.avi	56156	37.43733	Timeseabed	29.47867	187.36621	658.88060	Echeneidae	Echeneis	naucrates	37336001	1	AD	Passing			
POC25002	17	POC25002_R373.avi	56327	37.55133	Timeseabed	29.59267	417.04092	658.88060	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC25002	18	POC25002_R373.avi	56327	37.55133	Timeseabed	29.59267	165.20462	737.46269	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC25002	19	POC25002_R373.avi	56327	37.55133	Timeseabed	29.59267	72.52886	596.41791	Terapontidae	Terapon	jarbua	37321002	1	AD	Passing			
POC25002	20	POC25002_R373.avi	56616	37.74400	Timeseabed	29.78533	592.31899	489.62687	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
POC25002	21	POC25002_R373.avi	56616	37.74400	Timeseabed	29.78533	235.71878	415.07463	Tetraodontidae	Lagocephalus	lunaris	37467012	1	AD	Passing			
